lang,hash_tags,place_id,index,url,max_position,userid,data_id,favorite,time_tweet,username,place,retweets,id_status,fullname,text_tweet,original_tweet
,,,1,830249571884232704,,,/jojorivai/status/830249571884232704?p=v,,Feb 10,jojorivai,,,,,Ganjar Pranowo Lihat Ahok-Djarot Berdebat dengan Datakurio.co/_Q7rZ,"<div class=""dir-ltr"" dir=""ltr"">  <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> Lihat Ahok-Djarot Berdebat dengan Data

<a href=""https://t.co/O9l9Lv6m34"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://kurio.co/_Q7rZ"" data-url=""http://kurio.co/_Q7rZ"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://kurio.co/_Q7rZ"">kurio.co/_Q7rZ</a>
</div>"
,,,2,827423166213480448,,,/beritaKBR/status/827423166213480448?p=v,,Feb 2,beritaKBR,,,,,"Aktifitas Tambang di Kendeng, Koalisi akan Laporkan Gubernur Ganjar Kepada Polisi goo.gl/FFpnqw #Kendeng pic.twitter.com/4egqjAJK2A","<div class=""dir-ltr"" dir=""ltr"">  Aktifitas Tambang di Kendeng, Koalisi akan Laporkan <span class=""twitter-hit-highlight"">Gubernur Ganjar</span> Kepada Polisi <a href=""https://t.co/g5odF6jLTg"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://goo.gl/FFpnqw"" data-url=""http://goo.gl/FFpnqw"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://goo.gl/FFpnqw"">goo.gl/FFpnqw</a> <a href=""/hashtag/Kendeng?src=hash"" data-query-source=""hashtag_click"" class=""twitter-hashtag dir-ltr"" dir=""ltr"">#Kendeng</a> <a href=""https://t.co/4egqjAJK2A"" data-pre-embedded=""true"" rel=""nofollow"" data-entity-id=""827423156507848704"" dir=""ltr"" data-url=""https://twitter.com/beritaKBR/status/827423166213480448/photo/1"" data-tco-id=""4egqjAJK2A"" class=""twitter_external_link dir-ltr tco-link has-expanded-path"" target=""_top"" data-expanded-path=""/beritaKBR/status/827423166213480448/photo/1"">pic.twitter.com/4egqjAJK2A</a>
</div>"
,,,3,828946559823814658,,,/TribunWow/status/828946559823814658?p=v,,Feb 7,TribunWow,,,,,"Ganjar Pranowo: Penuh Canda di Dunia Maya, Serius di Dunia Nyata wow.tribunnews.com/2017/02/07/gan… via @TribunWOW","<div class=""dir-ltr"" dir=""ltr"">  <span class=""twitter-hit-highlight"">Ganjar Pranowo</span>: Penuh Canda di Dunia Maya, Serius di Dunia Nyata <a href=""https://t.co/gCeJ7zcqZr"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://wow.tribunnews.com/2017/02/07/ganjar-pranowo-penuh-canda-di-dunia-maya-serius-di-dunia-nyata"" data-url=""http://wow.tribunnews.com/2017/02/07/ganjar-pranowo-penuh-canda-di-dunia-maya-serius-di-dunia-nyata"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://wow.tribunnews.com/2017/02/07/ganjar-pranowo-penuh-canda-di-dunia-maya-serius-di-dunia-nyata"">wow.tribunnews.com/2017/02/07/gan…</a> via <a href=""/TribunWow"" class=""twitter-atreply dir-ltr"" dir=""ltr"" data-mentioned-user-id=""803335130148286464"" data-screenname=""TribunWow"">@TribunWOW</a>
</div>"
,,,4,827351577862156288,,,/eLisaAmeliaa/status/827351577862156288?p=v,,Feb 2,eLisaAmeliaa,,,,,"nunggu lama,belum sarapan😩😂 ngelaak tsaay~ (at Kantor Gubernur Jawa Tengah/ SETDA Prov. Jateng) — path.com/p/3mpgJH","<div class=""dir-ltr"" dir=""ltr"">  nunggu lama,belum sarapan😩😂 ngelaak tsaay~ (at Kantor <span class=""twitter-hit-highlight"">Gubernur Jawa Tengah</span>/ SETDA Prov. Jateng) — <a href=""https://t.co/U9raIc90VM"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""https://path.com/p/3mpgJH"" data-url=""https://path.com/p/3mpgJH"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""https://path.com/p/3mpgJH"">path.com/p/3mpgJH</a>
</div>"
,,,5,830220751533862912,,,/Metro_TV/status/830220751533862912?p=v,,Feb 10,Metro_TV,,,,,[Popular] Ganjar Pranowo Menikmati Debat Final Pilkada DKI metrotvn.ws/akWwqd4k pic.twitter.com/AHwS2A4QZ5,"<div class=""dir-ltr"" dir=""ltr"">  [Popular] <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> Menikmati Debat Final Pilkada DKI <a href=""https://t.co/4VsFbjaAZ5"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://metrotvn.ws/akWwqd4k"" data-url=""http://metrotvn.ws/akWwqd4k"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://metrotvn.ws/akWwqd4k"">metrotvn.ws/akWwqd4k</a> <a href=""https://t.co/AHwS2A4QZ5"" data-pre-embedded=""true"" rel=""nofollow"" data-entity-id=""830220749063348224"" dir=""ltr"" data-url=""https://twitter.com/Metro_TV/status/830220751533862912/photo/1"" data-tco-id=""AHwS2A4QZ5"" class=""twitter_external_link dir-ltr tco-link has-expanded-path"" target=""_top"" data-expanded-path=""/Metro_TV/status/830220751533862912/photo/1"">pic.twitter.com/AHwS2A4QZ5</a>
</div>"
,,,6,830207256306135041,,,/Umnia77/status/830207256306135041?p=v,,Feb 10,Umnia77,,,,,Fraksi PDIP:1. Ganjar Pranowo2. Alexander Litaay3. Yassona H. Laoly4. Eddy M.5. Arif W.6. @budimandjatmiko 7. Rahadi Z.8. Irvansyah,"<div class=""dir-ltr"" dir=""ltr"">  Fraksi PDIP:
1. <span class=""twitter-hit-highlight"">Ganjar Pranowo</span>
2. Alexander Litaay
3. Yassona H. Laoly
4. Eddy M.
5. Arif W.
6. <a href=""/budimandjatmiko"" class=""twitter-atreply dir-ltr"" dir=""ltr"" data-mentioned-user-id=""183217247"" data-screenname=""budimandjatmiko"">@budimandjatmiko</a> 
7. Rahadi Z.
8. Irvansyah
</div>"
,,,7,830099606562299905,,,/PDIP_Online/status/830099606562299905?p=v,,Feb 10,PDIP_Online,,,,,Ganjar Pranowo Dukung Langsung Ahok-Djarot di Debat Ketiga ift.tt/2kbKK6d,"<div class=""dir-ltr"" dir=""ltr"">  <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> Dukung Langsung Ahok-Djarot di Debat Ketiga <a href=""https://t.co/kAigpJECdr"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://ift.tt/2kbKK6d"" data-url=""http://ift.tt/2kbKK6d"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://ift.tt/2kbKK6d"">ift.tt/2kbKK6d</a>
</div>"
,,,8,830070861273067522,,,/detikcom/status/830070861273067522?p=v,,Feb 10,detikcom,,,,,Ibu Ani Hingga Ganjar Pranowo Tonton Langsung Debat di Bidakara detik.id/6wqd6x #PanggungDebatDKI pic.twitter.com/EfJJGhlSvq,"<div class=""dir-ltr"" dir=""ltr"">  Ibu Ani Hingga <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> Tonton Langsung Debat di Bidakara <a href=""https://t.co/QPWGutbdxa"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://detik.id/6wqd6x"" data-url=""http://detik.id/6wqd6x"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://detik.id/6wqd6x"">detik.id/6wqd6x</a> <a href=""/hashtag/PanggungDebatDKI?src=hash"" data-query-source=""hashtag_click"" class=""twitter-hashtag dir-ltr"" dir=""ltr"">#PanggungDebatDKI</a> <a href=""https://t.co/EfJJGhlSvq"" data-pre-embedded=""true"" rel=""nofollow"" data-entity-id=""830070838481149956"" dir=""ltr"" data-url=""https://twitter.com/detikcom/status/830070861273067522/photo/1"" data-tco-id=""EfJJGhlSvq"" class=""twitter_external_link dir-ltr tco-link has-expanded-path"" target=""_top"" data-expanded-path=""/detikcom/status/830070861273067522/photo/1"">pic.twitter.com/EfJJGhlSvq</a>
</div>"
,,,9,830052238521274368,,,/HendraLouis/status/830052238521274368?p=v,,Feb 10,HendraLouis,,,,,Pak Ahok: Mohon maaf banyak data yg SESAT &; Ganjar Pranowo pun PECAH TERTAWA 😂 KELAR HIDUP LO SAAT Pak GANJAR &; ANTASARI dukung Pak Ahok😎,"<div class=""dir-ltr"" dir=""ltr"">  Pak Ahok: Mohon maaf banyak data yg SESAT &amp; <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> pun PECAH TERTAWA 😂 KELAR HIDUP LO SAAT Pak GANJAR &amp; ANTASARI dukung Pak Ahok😎
</div>"
,,,10,830051576265928708,,,/Metro_TV/status/830051576265928708?p=v,,Feb 10,Metro_TV,,,,,Ani Yudhoyono hingga Ganjar Pranowo Hadir di Debat Final Pilgub DKI metrotvn.ws/yNLyYwgb pic.twitter.com/s0JcPn3aBI,"<div class=""dir-ltr"" dir=""ltr"">  Ani Yudhoyono hingga <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> Hadir di Debat Final Pilgub DKI <a href=""https://t.co/RuOxNuvfDf"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://metrotvn.ws/yNLyYwgb"" data-url=""http://metrotvn.ws/yNLyYwgb"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://metrotvn.ws/yNLyYwgb"">metrotvn.ws/yNLyYwgb</a> <a href=""https://t.co/s0JcPn3aBI"" data-pre-embedded=""true"" rel=""nofollow"" data-entity-id=""830051573103341569"" dir=""ltr"" data-url=""https://twitter.com/Metro_TV/status/830051576265928708/photo/1"" data-tco-id=""s0JcPn3aBI"" class=""twitter_external_link dir-ltr tco-link has-expanded-path"" target=""_top"" data-expanded-path=""/Metro_TV/status/830051576265928708/photo/1"">pic.twitter.com/s0JcPn3aBI</a>
</div>"
,,,11,830049186796023808,,,/kompascom/status/830049186796023808?p=v,,Feb 10,kompascom,,,,,"Saat Jeda, Ahok dan Djarot Sapa Ganjar Pranowo dari Atas Panggung. kom.ps/AFvy8m","<div class=""dir-ltr"" dir=""ltr"">  Saat Jeda, Ahok dan Djarot Sapa <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> dari Atas Panggung. <a href=""https://t.co/wM5YckR4Sv"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://kom.ps/AFvy8m"" data-url=""http://kom.ps/AFvy8m"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://kom.ps/AFvy8m"">kom.ps/AFvy8m</a>
</div>"
,,,12,830048952401530885,,,/ganjarpranowo/status/830048952401530885?p=v,,Feb 10,ganjarpranowo,,,,,ada. kamu membutuhkan? twitter.com/wardidi_/statu…,"<div class=""dir-ltr"" dir=""ltr"">  ada. kamu membutuhkan? <a href=""https://t.co/FtdtLhmH2J"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""https://twitter.com/wardidi_/status/830048804220973056"" data-url=""https://twitter.com/wardidi_/status/830048804220973056"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""https://twitter.com/wardidi_/status/830048804220973056"">twitter.com/wardidi_/statu…</a>
</div>"
,,,13,830026292707758082,,,/ganjarpranowo/status/830026292707758082?p=v,,Feb 10,ganjarpranowo,,,,,itu pulaunya pas 1000 apa kurang? twitter.com/muslimStyle200…,"<div class=""dir-ltr"" dir=""ltr"">  itu pulaunya pas 1000 apa kurang? <a href=""https://t.co/5nkOSRNcXG"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""https://twitter.com/muslimStyle2000/status/830024781101608960"" data-url=""https://twitter.com/muslimStyle2000/status/830024781101608960"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""https://twitter.com/muslimStyle2000/status/830024781101608960"">twitter.com/muslimStyle200…</a>
</div>"
,,,14,829578055077072896,,,/ganjarpranowo/status/829578055077072896?p=v,,Feb 8,ganjarpranowo,,,,,"Jl Daendels Ketawang, kutoarjo pic.twitter.com/9Vmfjug93u","<div class=""dir-ltr"" dir=""ltr"">  Jl Daendels Ketawang, kutoarjo <a href=""https://t.co/9Vmfjug93u"" data-pre-embedded=""true"" rel=""nofollow"" data-entity-id=""829578027004633088"" dir=""ltr"" data-url=""https://twitter.com/ganjarpranowo/status/829578055077072896/photo/1"" data-tco-id=""9Vmfjug93u"" class=""twitter_external_link dir-ltr tco-link has-expanded-path"" target=""_top"" data-expanded-path=""/ganjarpranowo/status/829578055077072896/photo/1"">pic.twitter.com/9Vmfjug93u</a>
</div>"
,,,15,829500183499022336,,,/ganjarpranowo/status/829500183499022336?p=v,,Feb 8,ganjarpranowo,,,,,laporkan mertuanya! twitter.com/FebriliaYps/st…,"<div class=""dir-ltr"" dir=""ltr"">  laporkan mertuanya! <a href=""https://t.co/ec9D9yuHti"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""https://twitter.com/FebriliaYps/status/829499776039219200"" data-url=""https://twitter.com/FebriliaYps/status/829499776039219200"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""https://twitter.com/FebriliaYps/status/829499776039219200"">twitter.com/FebriliaYps/st…</a>
</div>"
,,,16,827548114970112000,,,/ekosusilo/status/827548114970112000?p=v,,Feb 3,ekosusilo,,,,,"Gubernur Ganjar: &lt;b&gt;Pilkada Cilacap&lt;/b&gt;, ASN Harus Netral goo.gl/fb/6rGWia #pilkada2017","<div class=""dir-ltr"" dir=""ltr"">  <span class=""twitter-hit-highlight"">Gubernur Ganjar</span>: &lt;b&gt;Pilkada Cilacap&lt;/b&gt;, ASN Harus Netral <a href=""https://t.co/32QjvlymQT"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""https://goo.gl/fb/6rGWia"" data-url=""https://goo.gl/fb/6rGWia"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""https://goo.gl/fb/6rGWia"">goo.gl/fb/6rGWia</a> <a href=""/hashtag/pilkada2017?src=hash"" data-query-source=""hashtag_click"" class=""twitter-hashtag dir-ltr"" dir=""ltr"">#pilkada2017</a>
</div>"
,,,17,827529033411915781,,,/KlikGATRA/status/827529033411915781?p=v,,Feb 3,KlikGATRA,,,,,"Gubernur Jawa Tengah, Ganjar Pranowo menegaskan seluruh Aparatur Sipil Negara (ASN) harus bersikap netral dalam aj… gatr.ga/2kxf5vn","<div class=""dir-ltr"" dir=""ltr"">  <span class=""twitter-hit-highlight"">Gubernur Jawa Tengah</span>, <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> menegaskan seluruh Aparatur Sipil Negara (ASN) harus bersikap netral dalam aj… <a href=""https://t.co/KxQNqPYeIZ"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""https://gatr.ga/2kxf5vn"" data-url=""https://gatr.ga/2kxf5vn"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""https://gatr.ga/2kxf5vn"">gatr.ga/2kxf5vn</a>
</div>"
,,,18,827467309405073408,,,/RadarpklOnline/status/827467309405073408?p=v,,Feb 3,RadarpklOnline,,,,,Ganjar Pranowo: Pasar Harus Bersih | Radar Pekalongan OnlineInfo Selengkapnya... fb.me/8C4kzyXwP,"<div class=""dir-ltr"" dir=""ltr"">  <span class=""twitter-hit-highlight"">Ganjar Pranowo</span>: Pasar Harus Bersih | Radar Pekalongan Online

Info Selengkapnya... <a href=""https://t.co/3fNd3rfkH2"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://fb.me/8C4kzyXwP"" data-url=""http://fb.me/8C4kzyXwP"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://fb.me/8C4kzyXwP"">fb.me/8C4kzyXwP</a>
</div>"
,,,19,827461385768493056,,,/masmaman9/status/827461385768493056?p=v,,Feb 3,masmaman9,,,,,#JIPC_NEWS INFORANGKAIAN KUNJUNGAN KERJA GUBERNUR GANJAR PRANOWO DI CILACAP BARATUpdate info JIPC - Gubernur... fb.me/2TEmSszDL,"<div class=""dir-ltr"" dir=""ltr"">  <a href=""/hashtag/JIPC_NEWS?src=hash"" data-query-source=""hashtag_click"" class=""twitter-hashtag dir-ltr"" dir=""ltr"">#JIPC_NEWS</a> INFO

RANGKAIAN KUNJUNGAN KERJA <span class=""twitter-hit-highlight"">GUBERNUR GANJAR PRANOWO</span> DI CILACAP BARAT

Update info JIPC - Gubernur... <a href=""https://t.co/MYaz7H3IqW"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://fb.me/2TEmSszDL"" data-url=""http://fb.me/2TEmSszDL"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://fb.me/2TEmSszDL"">fb.me/2TEmSszDL</a>
</div>"
,,,20,827459479151087616,,,/cilacap2015/status/827459479151087616?p=v,,Feb 3,cilacap2015,,,,,Forkopimda Dan Warga Cilacap Ngopi Bareng Dengan Gubernur Jawa Tengah Di Kroya - tribratanewscilacap.com/utama/forkopim…,"<div class=""dir-ltr"" dir=""ltr"">  Forkopimda Dan Warga Cilacap Ngopi Bareng Dengan <span class=""twitter-hit-highlight"">Gubernur Jawa Tengah</span> Di Kroya - <a href=""https://t.co/s1pldoU4Ad"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://tribratanewscilacap.com/utama/forkopimda-dan-warga-cilacap-ngopi-bareng-dengan-gubernur-jawa-tengah-di-kroya/"" data-url=""http://tribratanewscilacap.com/utama/forkopimda-dan-warga-cilacap-ngopi-bareng-dengan-gubernur-jawa-tengah-di-kroya/"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://tribratanewscilacap.com/utama/forkopimda-dan-warga-cilacap-ngopi-bareng-dengan-gubernur-jawa-tengah-di-kroya/"">tribratanewscilacap.com/utama/forkopim…</a>
</div>"
,,,21,827304298983878656,,,/masbe_mengini/status/827304298983878656?p=v,,Feb 2,masbe_mengini,,,,,"Gubernur Ganjar ke KawungantenPagi ini, Jumat 3/02/17 Gubernur Jateng diagendakan mengunjungi Pasar... fb.me/7Ft58aDf9","<div class=""dir-ltr"" dir=""ltr"">  <span class=""twitter-hit-highlight"">Gubernur Ganjar</span> ke Kawunganten

Pagi ini, Jumat 3/02/17 Gubernur Jateng diagendakan mengunjungi Pasar... <a href=""https://t.co/datAvVi8Ij"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://fb.me/7Ft58aDf9"" data-url=""http://fb.me/7Ft58aDf9"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://fb.me/7Ft58aDf9"">fb.me/7Ft58aDf9</a>
</div>"
,,,22,827298484382478344,,,/JatengPos/status/827298484382478344?p=v,,Feb 2,JatengPos,,,,,Retweeted Ganjar Pranowo (@ganjarpranowo):Ruas Tol Bawen-Salatiga Bisa Difungsikan Bulan April... fb.me/17bWOYJPA,"<div class=""dir-ltr"" dir=""ltr"">  Retweeted <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> (<a href=""/ganjarpranowo"" class=""twitter-atreply dir-ltr"" dir=""ltr"" data-mentioned-user-id=""109762193"" data-screenname=""ganjarpranowo"">@ganjarpranowo</a>):

Ruas Tol Bawen-Salatiga Bisa Difungsikan Bulan April... <a href=""https://t.co/alRjLGbE8s"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://fb.me/17bWOYJPA"" data-url=""http://fb.me/17bWOYJPA"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://fb.me/17bWOYJPA"">fb.me/17bWOYJPA</a>
</div>"
,,,23,827161774570950657,,,/sarwapramana/status/827161774570950657?p=v,,Feb 2,sarwapramana,,,,,Sesarengan jawi tengah kalih Gubernur Jateng Ganjar Pranowo di Kroya Kamis tgl2 pebruari 2017 . pic.twitter.com/0XucWFh1Yo,"<div class=""dir-ltr"" dir=""ltr"">  Sesarengan jawi tengah kalih Gubernur Jateng <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> di Kroya Kamis tgl2 pebruari 2017 . <a href=""https://t.co/0XucWFh1Yo"" data-pre-embedded=""true"" rel=""nofollow"" data-entity-id=""827161753284808706"" dir=""ltr"" data-url=""https://twitter.com/sarwapramana/status/827161774570950657/photo/1"" data-tco-id=""0XucWFh1Yo"" class=""twitter_external_link dir-ltr tco-link has-expanded-path"" target=""_top"" data-expanded-path=""/sarwapramana/status/827161774570950657/photo/1"">pic.twitter.com/0XucWFh1Yo</a>
</div>"
,,,24,827159151079940098,,,/sarwapramana/status/827159151079940098?p=v,,Feb 2,sarwapramana,,,,,Ceking &;perintahPercepatan penangan jln nasional purworejo- kebumen yg banyak lubang oleh gub jtg bpk.ganjar pranowo pic.twitter.com/0goCR36rX8,"<div class=""dir-ltr"" dir=""ltr"">  Ceking &amp;perintahPercepatan penangan jln nasional purworejo- kebumen yg banyak lubang oleh gub jtg bpk.<span class=""twitter-hit-highlight"">ganjar pranowo</span> <a href=""https://t.co/0goCR36rX8"" data-pre-embedded=""true"" rel=""nofollow"" data-entity-id=""827159133866504192"" dir=""ltr"" data-url=""https://twitter.com/sarwapramana/status/827159151079940098/photo/1"" data-tco-id=""0goCR36rX8"" class=""twitter_external_link dir-ltr tco-link has-expanded-path"" target=""_top"" data-expanded-path=""/sarwapramana/status/827159151079940098/photo/1"">pic.twitter.com/0goCR36rX8</a>
</div>"
,,,25,827153987052806145,,,/soloposdotcom/status/827153987052806145?p=v,,Feb 2,soloposdotcom,,,,,PABRIK SEMEN PATI : Warga Penolak Pabrik Semen Somasi Gubernur Ganjar Pranowo dlvr.it/NGctSc pic.twitter.com/OF8RGT0ELn,"<div class=""dir-ltr"" dir=""ltr"">  PABRIK SEMEN PATI : Warga Penolak Pabrik Semen Somasi <span class=""twitter-hit-highlight"">Gubernur Ganjar Pranowo</span> <a href=""https://t.co/IDfPA6YN54"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://dlvr.it/NGctSc"" data-url=""http://dlvr.it/NGctSc"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://dlvr.it/NGctSc"">dlvr.it/NGctSc</a> <a href=""https://t.co/OF8RGT0ELn"" data-pre-embedded=""true"" rel=""nofollow"" data-entity-id=""827153982762078208"" dir=""ltr"" data-url=""https://twitter.com/soloposdotcom/status/827153987052806145/photo/1"" data-tco-id=""OF8RGT0ELn"" class=""twitter_external_link dir-ltr tco-link has-expanded-path"" target=""_top"" data-expanded-path=""/soloposdotcom/status/827153987052806145/photo/1"">pic.twitter.com/OF8RGT0ELn</a>
</div>"
,,,26,827151563441397760,,,/masbe_mengini/status/827151563441397760?p=v,,Feb 2,masbe_mengini,,,,,NGOPI BARENG BAPAK GANJAR PRANOWO ReOnk Post -Gubernur Jawa Tengah Ganjar Pranowo kembali melakukan kunjungan... fb.me/18hZboYYv,"<div class=""dir-ltr"" dir=""ltr"">  NGOPI BARENG BAPAK <span class=""twitter-hit-highlight"">GANJAR PRANOWO</span> 

ReOnk Post -  <span class=""twitter-hit-highlight"">Gubernur Jawa Tengah</span> <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> kembali melakukan kunjungan... <a href=""https://t.co/D64AX5toVR"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://fb.me/18hZboYYv"" data-url=""http://fb.me/18hZboYYv"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://fb.me/18hZboYYv"">fb.me/18hZboYYv</a>
</div>"
,,,27,827121924870328320,,,/bank_jateng/status/827121924870328320?p=v,,Feb 2,bank_jateng,,,,,"Kamis, 2 Februari 2017. Diselenggarakan pertemuan antara Gubernur Jateng, Ganjar Pranowo dengan… instagram.com/p/BQAhXgYBDRR/","<div class=""dir-ltr"" dir=""ltr"">  Kamis, 2 Februari 2017. Diselenggarakan pertemuan antara Gubernur Jateng, <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> dengan… <a href=""https://t.co/tzvrEG1xDF"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""https://www.instagram.com/p/BQAhXgYBDRR/"" data-url=""https://www.instagram.com/p/BQAhXgYBDRR/"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""https://www.instagram.com/p/BQAhXgYBDRR/"">instagram.com/p/BQAhXgYBDRR/</a>
</div>"
,,,28,827105222069678081,,,/ekosusilo/status/827105222069678081?p=v,,Feb 2,ekosusilo,,,,,"Imam Curhat Soal Nasib Pasar Jetis Salatiga, Begini Tanggapan Gubernur Ganjar dlvr.it/NGXywx #jawatengah","<div class=""dir-ltr"" dir=""ltr"">  Imam Curhat Soal Nasib Pasar Jetis Salatiga, Begini Tanggapan <span class=""twitter-hit-highlight"">Gubernur Ganjar</span> <a href=""https://t.co/ROkFzJt4ra"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://dlvr.it/NGXywx"" data-url=""http://dlvr.it/NGXywx"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://dlvr.it/NGXywx"">dlvr.it/NGXywx</a> <a href=""/hashtag/jawatengah?src=hash"" data-query-source=""hashtag_click"" class=""twitter-hashtag dir-ltr"" dir=""ltr"">#jawatengah</a>
</div>"
,,,29,827100290943942656,,,/TaufikCilacap1/status/827100290943942656?p=v,,Feb 2,TaufikCilacap1,,,,,Selamat datang di Kabupaten Cilacap Mas Ganjar Pranowo fb.me/4X3iThaOs,"<div class=""dir-ltr"" dir=""ltr"">  Selamat datang di Kabupaten Cilacap Mas <span class=""twitter-hit-highlight"">Ganjar Pranowo</span> <a href=""https://t.co/NnjAP30hIx"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://fb.me/4X3iThaOs"" data-url=""http://fb.me/4X3iThaOs"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://fb.me/4X3iThaOs"">fb.me/4X3iThaOs</a>
</div>"
,,,30,827089212646121472,,,/smg_ID/status/827089212646121472?p=v,,Feb 2,smg_ID,,,,,"Imam Curhat Soal Nasib Pasar Jetis Salatiga, Begini Tanggapan Gubernur Ganjar news.semarang-id.com/NGWnch","<div class=""dir-ltr"" dir=""ltr"">  Imam Curhat Soal Nasib Pasar Jetis Salatiga, Begini Tanggapan <span class=""twitter-hit-highlight"">Gubernur Ganjar</span> <a href=""https://t.co/vKpCyv53Kv"" rel=""nofollow noopener"" dir=""ltr"" data-expanded-url=""http://news.semarang-id.com/NGWnch"" data-url=""http://news.semarang-id.com/NGWnch"" class=""twitter_external_link dir-ltr tco-link"" target=""_blank"" title=""http://news.semarang-id.com/NGWnch"">news.semarang-id.com/NGWnch</a>
</div>"
,,,31,827076263793741824,,,/DPMPTSPJateng/status/827076263793741824?p=v,,Feb 2,DPMPTSPJateng,,,,,Audiensi Pejabat Strukl DPMPTSP dgn Bapak Gubernur Jawa Tengah terkait Akselerasi Percepatan Investasi &; Layanan Perizinan internal DPMPTSP pic.twitter.com/8Xvy76XpLS,"<div class=""dir-ltr"" dir=""ltr"">  Audiensi Pejabat Strukl DPMPTSP dgn Bapak <span class=""twitter-hit-highlight"">Gubernur Jawa Tengah</span> terkait Akselerasi Percepatan Investasi &amp; Layanan Perizinan internal DPMPTSP <a href=""https://t.co/8Xvy76XpLS"" data-pre-embedded=""true"" rel=""nofollow"" data-entity-id=""827075619825426432"" dir=""ltr"" data-url=""https://twitter.com/DPMPTSPJateng/status/827076263793741824/photo/1"" data-tco-id=""8Xvy76XpLS"" class=""twitter_external_link dir-ltr tco-link has-expanded-path"" target=""_top"" data-expanded-path=""/DPMPTSPJateng/status/827076263793741824/photo/1"">pic.twitter.com/8Xvy76XpLS</a>
</div>"
